text	label
Brezila: Mpihira Fanta-daza Manome Voninahitra Ilay Reniny Tsy Manam-paharoa	Kolontsaina
Tsy Ny Mpitsoa-ponenana sy ny Polisy Ihany No Tsy Mifankahazo Ao Balkana	Politika
Tanzania: Jery Todika Ny Fiomanana Tamin'ny Fitsidihan'i Obama	Politika
Tonizia: Fanentanana ho Fanafahana An'i Samir Feriani Mpitsikera ny Governemanta	Politika
Nilazàn'i Afrika Atsimo Ny Sasany Amin'ireo Onjampeo Fa Mila Mandefa Ireo Mozika Rehetra Avy Ao An-toerana	Kolontsaina
Misy resaka anarana ihany koa no anton'ireo fifandirana iraisampirenena: Ny raharaha ao Nagorno-Karabakh	Kolontsaina
Mozean-javamaneno nentin-drazana tokana ao Nepal miady aman'aina hanavotana zavamaneno tsy fahita firy	Kolontsaina
Armenia-Azerbaijan: Antsafa Niarahana Tamin'I Elizabeth Métraux	Siansa_sy_Teknolojia
Ekoadaoro: Misaona Ny Fahafatesan'Ilay Zirafy Chelito Ny Mponina	Tontolo_iainana
Resaka Tamin'ny Twitter Nifanaovan'I Martina Navratilova Tamin'ny Kaonty Iray Maka Tahaka Filoha Arzantiniana	Kolontsaina
Voasakana tsy hiteny teo anivon'ny Firenena Mikambana ny solontena malagasy	Politika
Hatsiaka, Orana ary Tondra-drano ao Gaza Amin'ity Ririnina ity	Tontolo_iainana
Tonizìa : Saintsaina mikasika ny tontolo iainana	Tontolo_iainana
Brezila: Fampahafantarana ny Antoko Vaovao Tarihin'i Marina Silva	Politika
Espaina : Nahazo Alalana Hampiasa Kibay Azo Halavaina Ny Polisy	Politika
Fijoroana Kiorda: Akon'ny herisetra, ny maha-izy sy ny taombaovao	Zon'olombelona
Nandrehitra Fahatezerana Tao Ozbekistan ny Fitombenan'i Robbie Williams	Kolontsaina
Guinea-Bissau : Tarika Mpilalao An-dapihazo Andrana	Kolontsaina
Tantaran'ny Fandosiran'ny Lehilahy Iray Taorian'ny Adin'i Vietnam	Kolontsaina
Diarin'ny COVID-19 avy any Wuhan: Rehefa lasa fanangonam-baovaon'olom-pirenena ny diary	Zon'olombelona
Miadam-Pandeha Ny Fiarahamonim-pirenena Amin'ny Fanadihadiana Ny Filazana Fitondran-tena Ratsy Nataon'ny Filohan'i  Trinidad & Tobago	Politika
‘Biko Zulu’, ‘Antsoin-Dry Zareo Hoe Daktari Aho’ sy ‘Anganon'i Nenibe’ Anisan'ireo Mpandresy Tamin'ny Loka Bilaogy Kenyana	Siansa_sy_Teknolojia
Pelaka Efatra Nosamborin'ny Polisy Tany An-Trano Fandihizana	Zon'olombelona
Havela Hifidy i Hong Kong — Raha Voasivana Ireo Kandidà	Politika
India: Mahatohitra ny atin'akanjo mavokely	Kolontsaina
Uruguay: Diabe ampahanginana ho fahatsiarovana ireo voafonja nanjavona	Zon'olombelona
Kenya: Maneho Hevitra Momba Ny WikiLeaks Ny Bilaogera	Politika
Maoritania : “Eo afovoan'ny fanoherana vaovao amin'ny endriny elektronika i Facebook izao”	Siansa_sy_Teknolojia
Kenya : Keniàna mihetsika mitaky ny fandraràna ilay fanafody Furadan famonoana bibikely le pesticide Furadan	Tontolo_iainana
Meksika: Ny Fifindra-monin'ny Lolo Mpanjakatokana	Tontolo_iainana
Mpandraharaha Slovaky voampanga ho nanome baiko ny famonoana ilay mpanao gazety Ján Kuciak sy ny fofombadiny	Politika
Ambany Alokalok'i Shina : Hivarotra Ny Fahalalahana Akademika Ve Ny Oniversite Taiwaney?	Politika
Kiobà: Nampisahotaka An-tserasera Ireo Tranobe Nianjera Tao Afovoan-tanàna Havana	Politika
Rolling Stones sy U2 ao Arzantina	Kolontsaina
Syria: Voaheloka i Razan Ghazzawi, Manohy Ny Fanentanany Ireo Bilaogera	Zon'olombelona
Ejipta: Ireo Fifandraisana tsy an-kiteny eny an-dàlana	Kolontsaina
Ejipta: Fankalazana ny Fahazato Taonan'i Naguib Mahfouz	Kolontsaina
Iraniana-Amerikana Filoha Vaovaon'ny Twitter, Ny Fanehoankevitry Ny Iraniana	Siansa_sy_Teknolojia
Palestina : Natomboky ny Google ny “google.ps” ho an'i Palestina	Siansa_sy_Teknolojia
Mashrou’ Leila Miverina Miaka-tsehatra indray Ho Amin'ny #OccupyArabPop (BodoyNyPopArabo)	Kolontsaina
Ejipta: Mamantatra Ny Antony Nanalàn'i Morsi Ireo Jeneraly Mpitari-Tafika	Politika
Isiraely: manohitra ny fanompoam-pirenena ny olom-pirenena Arabon’Isiraely	Politika
Albanie: Fanasandamban i Tirana	Kolontsaina
Diaspora* sy ny Rindrambaiko Malalaka Hafa Hita Amin'ny Teny Occitan, Noho Ny Asan'ireo Mpandika Teny An-tsitrapo	Siansa_sy_Teknolojia
Ady amin'ny tsi-fisaziana, nanapa-kevitra hanohana ny fiverenan'ilay mpikamban'ny vaomiera miady amin'ny kolikoly ny fitsarana ambony ao Goatemala	Politika
Rosia: Toby miaramila rosiana any Venezoalà?	Politika
Malawi: Mpanao Gazety Amin'ny Aterineto Nosamborina Fa Hoe Nanompa Ny Filoha	Zon'olombelona
SARIPIKA: Nandrava Ny Afovoan-tanànan'i Filipina Ny Rivo-doza Mahery Vaika Haiyan	Tontolo_iainana
Domà Rosiana, Nanasa Olomalaza Avy Ao Amin'ny Youtube Mba Hiresaka	Politika
Olon-tsotra Mpanao Gazety Maty Teny Am-pandrakofana Fifandonana Tao  Syria	Zon'olombelona
Meksika: Fankalazàna ny Mofomamin'ireo Mpanjaka telo	Kolontsaina
Etazonia: Bilaogy Handinihana Indray Ny Tontolo Hispanika	Kolontsaina
Ekoatora: Ny fahalasanan'ilay mpanoratra Jorge Enrique Adoum	Kolontsaina
Bangladesh: Fanoherana Am-pahasahiana Ny ‘Dot’	Zon'olombelona
Iran: Hitondra Fiovàna Ve Ny Fanalefahana Ny Sazy Amin'ny Aterineto?	Siansa_sy_Teknolojia
Mpanao Gazety Shinoa Nosamborina Rehefa Avy Namoaka Raharahanà Kolikoly Tao Amin'ny Aterineto	Zon'olombelona
Nanamarika fiafaran'ny vanim-potoana iray ao Japan ihany koa ny faran'ny taona 2018	Kolontsaina
Manakana Fihetsiketsehana Any Etazonia Ry ‘Dadabe Daban-Dasantsy’ Avy Any Korea Atsimo	Politika
Azia Atsimo-Atsinanana: Fihetseham-po Manoloana Ny Fahafatesan'i Margaret Thatcher	Politika
Ho an'ireo Iraniana Sasany Manaraka Ny Fifidianana Amerikana, Toa Tahaka Ny “House of Cards” Tokoa ny Demaokrasia	Politika
Madagasikara : Ny fomba fiakanjoana ny “lamba”	Kolontsaina
Rahoviana i Ejypta vao hamotsotra ilay mpanao gazety mpaka sary Mahmoud Abu Zeid aka Shawkan?	Zon'olombelona
Nanomboka Tambajotra Ho Fiarovana an-Tserasera Ho An'ny Mpanao Gazety ny (DRF) Fikambanana Momba ny Zo Nomerika ao Pakistàna.	Zon'olombelona
Bolgaria, Masedonia: Adin'ny blaogy momba ny tantara	Kolontsaina
Ireo Biloagera Miteny Frantsay Miresaka Ny Oscars Sy Ny  Césars	Kolontsaina
“Andro tsy misy fiarakodia” any amin'ny tanana any Atsimo Atsinanan'i Shina	Tontolo_iainana
Tsy Handray Anjara Amin'ny Fitsapa-kevi-bahoaka Ny Mpanohitra Ao Ejypta	Politika
Bilaogera Ethiopiana Atnaf Berahane: Tanora, Mahery Fo ary Migadra	Zon'olombelona
Vehivavy Ogandey Nihevitra ny Handeha Hampianatra Any Koety, Lasa Mpiasa An-Trano	Zon'olombelona
Syria: Fikarakaràn'ny Homs Sakafo Anaty Fahirano	Zon'olombelona
Pakistana: Filohan'ny foko vonoin'ny mpitolona	Politika
Victor Jara: Mozika Mitady Ny Rariny 40 Taona Taorian'ny Namonoana Azy	Kolontsaina
Ny Olona Tena Mahery Fo Vao Haingana Indrindra Any India : Tsy Hafa Fa i Mary Kom, Ilay Tompon-Daka Amin’ny Ady Totohondry	Kolontsaina
Syria: Nahatonga Izao Tontolo Izao Hampiaka-peo Ny Vonomoka Tao Houla	Zon'olombelona
Iran: Hahavoha Ny Varavarana Rehetra Ve Ny Lakilen'ny Filoha Vaovao?	Politika
Mpitsoa-ponenana Afghan : ” Tsy misy ‘ Te ‘ Hiala. Fa Mbola Te Ho Velona.”	Politika
Ao Iràna, Ny Fombandrazana Norooz Mandingana Afo Mba Ho Tsara Vintana	Kolontsaina
Fanentanana Hanoherana Ny Herisetra Atao Ny Vehivavy Atao Anaty Tononkira Reggae: Dingana faha- 2	Kolontsaina
Taorian'ireo Fipoahana Nahafatesana Olona 43, Manontany i Libanona Hoe : “ Ahoana Ny Momba Anay?”	Siansa_sy_Teknolojia
Nogaomain'ny Thailandey mpanonta pirinty ny lahatsoratra amin'ny fonon-gazety International New York Times	Politika
Ejypta: Mpanao gazety iray hafa voaroaka	Zon'olombelona
Tonizia: Nampizarazara Ireo Toniziana Mpiondana Aterineto Ny Famonoana Toniziana Iray Tao Iraka	Zon'olombelona
Fifidianana Mialoha ny Fotoana ao Japana Manakona ny Toekarena Mitontongana	Politika
Nahatalanjona ny mpijery fandaharana amin'ny fahitalavitra Italiana ny seho nataon'ilay Mozambikana nomena ny lohahevitra hoe fako 	Kolontsaina
(Black in Tokyo) Mainty Ao Tokyo: Lahatsarim-Panadihadiana Momba ny Fiainana Ao Japana	Kolontsaina
Madagasikara: Miady hevitra ny momba ny Asabotsin-drà ny mpamaham-bolongana	Politika
Mitambatra Ireo Mpikatroka Nomerika Ao Myanmar Mba Hiaro Ny Zo Nomerika-n'ny Vahoaka Ao Amin'ny #DigitalRightsMM	Zon'olombelona
Madagasikara: Iza ireo kandidà lehibe ho filoham-pirenena?	Politika
Palestina: Fiara Mpitrongy Tany Israeliana Nahazo Tsiny Noho Ny Fanapahany Ny Fifandraisan-davitra ao Gaza	Siansa_sy_Teknolojia
Rakipeo Fandalinana Boky: Fisaka Ny Tany	Kolontsaina
Herintaona tsy nisy Aterineto : tsy afaka niditra an-tserasera ireo Tshadiana nanomboka ny volana Martsa 2018	Zon'olombelona
Nolavin'ny Facebook “tamim-pahadisoana” Ny Sary Famantarana Ho Fahatsiarovana Ny Fandripahana Tao Tiananmen	Politika
Kiobà : Manakana mpitoraka blaogy	Politika
Tian'ny Ejipsiana Haongana ny Fitondrana	Politika
Manatevin-daharana Ny Ezaka Iraisam-pirenena Hankatoa Ny “Andro Manerantany Ho an'i Kobane” i Soeda	Politika
Fomba Fitety An'i Japana Amin'ny Fandehanana Fiarandalamby Nefa Tsy Mivoaka Ny Trano	Kolontsaina
Manome sehatra ho an'ny vehivavy sy ny sehatra hafa atao an-jorombala ao Indonezia ny gazetiboky Magdalene	Siansa_sy_Teknolojia
Ny Lapa Tsara Tarehin'i Yanukovitch Ao Rosia	Kolontsaina
Ondry 120 Maty Noho Ny Tselatra Tao Kyrgyzstan, Niteraka Fampitahana Parlemantera	Kolontsaina
Etazonia: Miverina Indray Occupy Wall Street Na Bodoy Wall Street	Politika
Japana: Drinkommunication, rehefa lasa adidy ara-tsosialy ny fisotroana toaka	Kolontsaina
Ho Ela Velona Anie Ny Miss France Agricole 2015 !	Kolontsaina
Korea Atsimo : 41 No Maty Tao Anatin'ny Tondra-drano Mahery Vaika Sy Fihotsahan'ny Tany	Tontolo_iainana
Afrika: Mety ho Afrikana ve ny fotsy hoditra? – Tapany 1	Kolontsaina
Lahatsary Hafainganina Ahitàna Rahona Toa Ranomasina Mitety An'i Hong Kong	Kolontsaina
Goatemalà: Mankalaza Ny Saripika Mandritra Ny Volana Septambra	Kolontsaina
Tantara Kelin'i Porto Riko Maty Jiro, Fa Azavain'ny Taratry ny Kintana	Politika
SARIPIKA: Olombelon'i Ethiopia	Kolontsaina
Ankizy 17 Novoinoin'ny Manampahefana Nandritry Ny Hetsi-panoherana Ny Fakàna Tany	Zon'olombelona
Botsoana: Mogae no nandray ny loka Mo Ibrahim	Politika
Siria Hita Amin'ny Fakantsarin'ireo Bilaogera	Kolontsaina
Kenya : Raho-mainty nahitana hirika fanantenana ihany	Politika
Ny Fitsingerenana'ny Andro Nahaterahako	Politika
Mitondra Ny Kolontsaina Japoney Momba Ny Hatsikana Ho An'Ireo Mpihaino Amin'ny Fiteny Anglisy i Katsura Sunshine	Kolontsaina
Sina: Iza No Nahalala Fa Nankahala An'i Gaddafi Ny Libiana?	Politika
Fanomezam-Boninahitra Ataon'ny Mpianatra amin'ireo Lasibatry ny Fanafihana natao tamin'ny Charlie Hebdo	Kolontsaina
Tamin'ity herinandro ity tao Israely: taorian'ny fifidianana, fametrahana firaisan-dia	Kolontsaina
Manakombona ny Vavany amin‘ny “Scotch” Ny Mpiangaly Mozika An’Arabe Ao Maosko Mba Hanoherana Ny Famoretana Ataon’ny Polisy	Kolontsaina
Nametra-pialàna Ny Filohan'ny Parlemanta ao Ethiopia Noho Ny ‘Tsy Fanajana Ny Vahoaka Oromo. Miova Ve Ny Fifandanjam-pahefana?	Politika
Nepal : Fanonganam-panjakana tsy nahomby?	Politika
GV Face: Ny Vahoaka No Herin'ny Vonjitaitra Noho Ny Tondradrano Ao Serbia	Tontolo_iainana
Tontolo Arabo: Tratry ny Fetin'ny Vehivavy – Fahatsiarovana Ireo Reny Maritiora	Zon'olombelona
Ahoana Raha Ny Media Afrikana No Mitatitra Ny Fifidianana Ao Etazonia Tahaka ny Fomba Fitateran'ny Media Tandrefana An'i Afrika?	Kolontsaina
Mitabataba Ao Amin'ny Twitter Ny Filoha Ejipsiana Teo Aloha Morsi	Politika
Fandravonana Ny Hantsana Ara-Nomerika? Mitondra Fampihatra Maimaim-Poana Hoan'i Zambia Ny Facebook Sy Ny Orinasam-Piantsoana	Siansa_sy_Teknolojia
Hetsipanoherana sy Filazana Fisianà Hosoka Taorian'ny Fifidianana Filohampirenena Tao Ekoatora	Politika
Lahatsary Vaovao Mampiseho Ireo Mpihady Diamondra Nampijaliana Tamin'ny Antsibe Tany Angolà	Zon'olombelona
Manamafy Ny Fifandraisany Amin'i Shina Ny Fitsidihana Ataon'ny Filoha Nizeriana	Politika
Ejipta: Afaka i Kareem Amer	Politika
Etiopia: Aiza i Meles Zenawi?	Politika
Niteraka fihotsahan'ny tany sy tondra-drano mahafaty tao amin'ny Nosy Leyte ao Filipina ny tafiotra tropikaly Megi	Tontolo_iainana
Havandra Tsy Amin'ny Fotoanany Misarika Saina Ho Amin'ny Tarainan'ireo Ao An-tobin'ny Palestiniana Mpitsoa-ponenana	Zon'olombelona
Arabia Saodita: “Toerana voaràra hoan'ny vehivavy tokana ny aty” .. amin'ny hôtely fisakafoana iray	Zon'olombelona
Niteraka Fihetsiketsehan'ireo Mpanakanto Kolombiana Mpanao Graffiti ny Graffiti An'i Justin Bieber	Kolontsaina
Kenya : Ny vohikala Ushahidi.com anivon'ireo filazam-baovao	Siansa_sy_Teknolojia
Amin'ny Politika Repoblikana Ao Etazonia, ‘Tsy Voatery Miala Tsiny Raha Mankahala An'i Iran’	Politika
Fongarin'ny Mpanao Sarimihetsika Ny Tantara Sy Ny Adihevitra Fonosin'ny “Zato Taonan'ny Hatsarantarehy” Ao Amin'ny Repoblika Dominikàna	Kolontsaina
Tsy Nahalala, Nisotro Rano Voapoizina Nandritra Ny Andro Dimy Ny Tanànan'i Handan Any Shina	Tontolo_iainana
Bolivia: Nandrakotra ny Twitter ny Fitsampan-kevi-bahoaka	Siansa_sy_Teknolojia
Velomin'ny Arzantiniana an'aterineto ny fahatsiarovana ireo lasibatry ny didy jadona	Zon'olombelona
Kirzistan: Taorian'ny fihetseham-bahoaka tany	Politika
Tontolo Arabo: Fanontaniana ary Fiafaran'ny tantara Taorian'ny Fahafatesan'i Bin Laden	Politika
Ny Tambajotra Sosialy Eo Anatrehan'ny Fifidianana Tao Tadjikistan : “Dingana Lehibe ” Ve Sa “Tabataba” Fotsiny Ihany ?	Politika
Kenyà : Liona Voampoizina Tamin'ny Fanafody Famonoana Bibikely	Tontolo_iainana
Misy Fahendrena Sy Hatsikana Hita Voaloko Eny Amin'ny Lamosin'ny Kamiao Nepaley	Kolontsaina
Vehivavy Afrikanina mibilaogy amin'ity herinandro ity	Kolontsaina
Jordania: “Misaotra” Ny Fanjakana Ny Jordaniana	Politika
Ejipta: Miteraka Fanontaniana Momba An'i Etazonia Ny Entona Mandatsa-dranomaso Tonga Tamin'ny Sambo	Politika
Iza no hakan'ireo manampahaizana ao Tiorkmenistàna tàhaka ?	Politika
Nolazain'ny Naysayers Fa ‘Vetaveta’ Ilay Mpihira Amerikana Adam Lambert, Manohana Azy Ny Singapaoreana	Kolontsaina
Fankalazàna ny Andron'ny Malaizia	Kolontsaina
Mailaka Tafaporitsaka: Mampahafantatra Ny Antsipirihany Momba Ireo ‘Mpilatsaka An-tsitrapon’ny Sivilizasionan’ny Tanora’ Ao Amin’ny Tranonkala Any Shina	Politika
Taorian'ny fihetsiketsehana roa herinandro maninjitra, manery ny governora hiala ny Pôrtô Rikana	Politika
Navadik'i Stella Nyanzi ho fitaovam-piadiana ve ny fivaviana? Notsaraina amin'ny resaka fahalalaham-pitenenana ny vehivavy feminista Ogandey	Zon'olombelona
Mozambique: Asehoy ny fisiantsika aza fady	Siansa_sy_Teknolojia
VIDEO: Radiom-Bahoaka Any Ginea-Bisao Ho an'ny Vahoaka Fa Tsy Politika	Kolontsaina
Iran: Tsy mandainga ny sary	Kolontsaina
Etazonia: Fanambin'ny Fahasamihafan'ny Hetsika “Fibodoana”	Zon'olombelona
Miala Tsiny Fa Tsy Miteny Anglisy Aho. Sary no Teniko	Kolontsaina
Benin : Nesorina ny elo fiarovana ara-pitsarana ny mpisolovavam-bahoaka roa	Tontolo_iainana
Tetikasa Iray Miainga Eny Ifotony Hanaovana Sarintanin'i Amazon	Tontolo_iainana
India: Bengalooru Bangalored!	Siansa_sy_Teknolojia
Tsy Taitra Amin'ilay Fango Ho An'ny Fifidianana Ho Filoham-pirenena 2018 Ny Rosiana (ary Manana Hevitra Maro ho Fanatsarana)	Politika
Takalon'Aina sy ny Tambiny : Politika Manao Ahoana ny An'i Frantsa ?	Zon'olombelona
Topi-maso Mahafinaritra Mikasika Ny Fiainan'ny Rajako Shimpanzee Malaza Tao Japana Talohan'ny Ady	Kolontsaina
Mifidy Filoha Vaovao i Boligaria, Saingy Iza No Mahalala Izay Hanjò ny Praiminisitra	Politika
Tajikistan: Natiora Mangatsakatsaka sy Akon'ny Tantara	Kolontsaina
Rosia: Fanehoan-kevitra ao amin'ny aterineto mikasika ny fifandonana Koreana	Politika
Rosia: Tsikeran'ny Mpanao Bilaogy Iray Mahakasika ny “L’Associé”	Kolontsaina
GV Face: Mandositra Ady Ireo Mpitady Fialokalofana Mba Hiatrika Ny Herisetra Politika Ao Eoropa Sy Aostralia	Zon'olombelona
Malezia: Nanatevin-daharana Ny Antoko Mpanohitra i Jeff Tato Amin'ny GVO	Politika
Fiaraha-misalahy: Sary Maneho Ny Fanarenana An'i Meksika Taorian'ny Fandravaravan'ireo Horohorontany Roa	Kolontsaina
Soudan: Inona no azo tsoahina tamin'ny fifidianana?	Politika
Manohitra Ireo Volavolan-dalàna Enti-Manohitra Ny Piraty Ny Fikambanambe Eran-tany Ao Amin'ny Aterineto	Siansa_sy_Teknolojia
Mafana indray ny raharaha Kiorda ao Torkia	Zon'olombelona
Maninona No Ao Shina Ny Antsasany Amin'ireo Solosaina Tratry Ny Viriosy WannaCry Fitakiana Vola?	Siansa_sy_Teknolojia
Global Lives Project: Fandraisan-dahatsarin'ny fiainan'ny olona 10 mandritra ny 1 andro	Kolontsaina
Tezitra ny Angoley taorian'ny famonoana mpanao fihetsiketsehana nandritra ny hetsika ho an'ny fizakàntena	Politika
Tandindonin-doza Noho Ny Fisian'ny Solika Mainty Ny Sundarbans Any Bangladesh	Tontolo_iainana
Brezila: Saripika avy amin'ny kiendiendim-panoheran'ny “Olona Samihafa”	Kolontsaina
Fitsidihana Ny Lasa Miaraka Amin'ireo Sarin'i Kambodza Tamin'ny Voalohandohan'ny Taonjato faha-20	Kolontsaina
Maty Tao Anatin'Ilay Lozam-piarakodia ‘Mampiahiahy’ Ny Mpikambana iray Ao  Amin'ny Parlemanta Any Zimbaboe	Politika
Niteraka Tanàna Haolo ao Meksika Ny Varotra Rongony sy Ny Ady Amin'ny Fikambanan-jiolahy	Zon'olombelona
Misalasala hankato na tsia ny maha-filohan'i Venezoelà an'i Guaidó ireo firenena ao Karaiba	Politika
Chantal Esdelle, mpiangaly mozika, miresaka momba ny fomba nataon'ilay areti-mandringana hamohazana indray ny Karnivaly ao Trinidad & Tobago	Kolontsaina
Ejipta: Olo-malaza tsy Mahay Miresaka	Kolontsaina
Ny Fiankohofana Amin'Olo-malaza Mpanao Politika Ao Trinite sy Tobago	Politika
Koety: Lasa alina ny andro noho ny tafiotram-pasika	Tontolo_iainana
Indonésie: fitaovam-piadiana mihasimba	Politika
Afrika Atsimo : Tafatafa tamin'ny mpanao haiendrika hoan'ny WordPress	Siansa_sy_Teknolojia
Vehivavy Kandidà Amin'ny Fifidianana Kambojiana	Politika
Iran: Hetsika Sy Sarin'ny Mpikatroka Maitso	Tontolo_iainana
Tetikasan-tsarintany Japoney Mandrakitra Ny Fivezivezena Farany Nataon'ireo Niharam-boinan'ny Tsunami 2011	Siansa_sy_Teknolojia
Palestina: Mankalaza ny famerenam-pihavanan'ny Hamas/Fatah i Gaza	Politika
Fiarahamonina Indizeny Miaina Zava-tsarotra Noho Ny Disadisa Ao Amin'ny Faritra Amerika Atsimo	Zon'olombelona
Venezoela : Inona No Lazain'Ireo Mpomba Ny Fitondrana Mikasika Ny Hetsi-Panoherana ?	Politika
Ireo mpitari-dalana ny mozika highlife Igbo ao Nizeria	Kolontsaina
Manao Fanairana Ny Mpikatroka Syriana Noho ny Vono Olona Mety Hitranga Ao Amin'ny Fonja Hama	Zon'olombelona
Iran: “Eny rehetra eny izahay” fanentanana hanoherana ny tsy fankasitrahana pelaka	Zon'olombelona
Ejipta: Mamely an'i Eissa, na mamely ny fahalalahan'ny fanaovan-gazety	Politika
Kihon-dàlana Toy Ny Hoe Italia Kely Ao Buenos Aires	Kolontsaina
Venezoela: Samuel Villegas Sy Ny Bokiny Farany	Kolontsaina
Tontolo Arabo: Tratry ny gripan'ny iPad ny Arabo	Siansa_sy_Teknolojia
Maika hiditra ho mpikambana Vondrona Eoropeana i Georgia	Politika
Revolisionan'i Nepal : Fandresena	Zon'olombelona
Midika ny fandresena miezinezina azon'ny pro-demaokraty tamin'ny fifidianana isan-toerana ao Hong Kong, fa maka sisiny i Beijing	Politika
Mali, Nizera: Zara Fa Heno Ny Fitarainan'ny Toaregy Nandritra Ny Ady	Politika
Miraradràraka ny Fanomezana Voninahitra an'i Kishori Amonkar, Iray Amin'ireo Feo Mangan'ny Mozika Klasika Indiana	Kolontsaina
Sodàna: Halabato Voarakitra Anaty Lahatsary?	Politika
Mampitambatra ny vehivavy hanohitra ny fihetsika fanambatiana vehivavy ataon'ny filohan'i Filipina Rodrigo Duterte ny fanentanana #BabaeAko	Politika
Amerika Latinina Aorian'ny Nahafatesan'i Chávez: Fanovana sy Fanohizana	Politika
Ejipta: Voasakana ny Twitter raha mbola mitohy kosa ny fihetsiketsehana	Politika
Madagasikara : notazonin'ny mpitandro filaminana ny mpanadihady iray mikasika ny fanondranana an-tsokosoko ireo Andramena [hazo “bois de rose”]	Tontolo_iainana
Ny zavamaniry sy ny lalomena	Kolontsaina
Kazakhstan: fianjerana ovni	Kolontsaina
Olona Firy no Nahazo Ny Lokan'ny Fihaonana an-Tampon'ny Nobel-n'ny Fandriampahalemana sy ny Grammy Latina Tao Anatin'ny Herinandro Iray?	Kolontsaina
Mitaky ny “Fanatsaharana Ny Fankahalana Ary Hampanjaka Ny Fitiavana” Ny Diabem-Pireharehana Ao Manila	Politika
Manamafy Ny Fitaovam-pifandraisan'Izy Ireo Amin'ny Finday Ny Mpanao Fihetsiketsehana Ao Hong Kong Manoloana Ny Fandrahonana Ara-teknika	Siansa_sy_Teknolojia
Ejipta: 30 Andro Anoratana Bilaogy	Siansa_sy_Teknolojia
Algérie Télécom: Ny Hany Azo Raisina?	Siansa_sy_Teknolojia
Tontolo Arabo Mamaly An'i Gingrich: “Raha Vahoaka Noforomporonina Fotsiny Ny Palestiniana, Ny Amerikana Izany …”	Kolontsaina
Shina: Mampatahotra ny miseho amin'ny tena anarana amin'ny aterineto	Siansa_sy_Teknolojia
Nandrombaka ny Loka Camões 2021 i Paulina Chiziane, mpanoratra Mozambikana	Kolontsaina
Palestina: Saribakoly Mpampihorohoro	Kolontsaina
Atsaharo Ny Fitarainana Amin'ny Governemanta! Mila Ny Olony Hamonjy Azy i India	Siansa_sy_Teknolojia
Ny Zavakanto Rosiana Momba Ny Fijokoana “Faran'izay Zokiny”	Kolontsaina
Mirongatra ny doro tanety any Arzantina noho ny tombontsoa ara-toekarena 	Tontolo_iainana
Zimbaboe : Ny takoritsika andrenivohitra	Politika
Mety ho voabahana tanteraka ao Rosia ny Twitter amin'ny volana ambony	Siansa_sy_Teknolojia
Mpikatroka Breziliana Miady Amin'ny Fanaraha-maso Faobe	Zon'olombelona
Shily: Andron'ny Tanora Mpiady	Politika
Ahariharin'ny ‘Ikorodu Bois’ fa mampisandratra ny sarimihetsika nizeriana amin'ny tontolo manerantany ny sehatra ankihy (dizitaly)	Kolontsaina
Ejypta: Ny Karapanondronao, Ny Zonao Ry Vehivavy	Zon'olombelona
Fantsona YouTube malaza manome torohay ny hoe ahoana izany mainty any Japana	Kolontsaina
Masedonia: Lasa fomba fanao ny fankalazana ny ‘Sakura’	Kolontsaina
Tsy Momba Ny YouTube Ihany Ny Sivana Atao Amin'ny Aterineto Any Pakistàna	Siansa_sy_Teknolojia
Kyrgyzstan: Fihetsiketsehana tahaka ny isan-taona	Politika
Espana : Mpanao Gazety Nosamborina Ary Fihetsiketsehana Voasakantsakana	Politika
Fampiratiana Sary Iombonana Eo Amin'ny Gresy sy Tiorkia Mampifanakaiky Azy Ireo Kokoa	Kolontsaina
Hong Kong: GFW Ao HK ?	Siansa_sy_Teknolojia
Lahatsary: Fifaninanana Plural + 2012 Ho An'ny Tanora	Kolontsaina
Meksika: Vondrona Mitady Olom-pirenena Tsy Miankina Hirotsaka Hofidiana Ao Amin'ny Kongresy	Politika
Refodrefotra sy poa-basy tao amin'ny lapa Dolmabahçe ao Istanbul	Politika
Brezila: Rakitsary Campus Party 2010	Siansa_sy_Teknolojia
‘Ny Varavaran'ny Helo’ Any Turkmenistan	Tontolo_iainana
Kaonty Twitter Sandoky Ny Filoha Armeniana Maka Tàhaka ilay Tena An'ny Filoha Azerbaijani	Politika
Sodana: Mitantara ny fomba mampahonena nisamborana azy ilay mpikatroka an-tserasera	Zon'olombelona
Indiana mpikatroka mamoaka ny gazetiboky antserasera voalohany amin'ny fiteny Santali	Siansa_sy_Teknolojia
Belarosia: Mampiakatra Ny Tahan'ny Fandraisana Anjara ny Antso ho Fanaovana Ankivy Ny Fifidianana Ireo Fifidianana Mialohan'ny Fotoana	Politika
Myanmar(Birmania) : Nandresy tamin’ny fifidianana ny antoko tohanan’ny miaramila	Politika
Mivoaka Miditra Aloha Ireo Mpanohitra Ao Ginea Mialoha Ny Fifidianana Filoham-pirenena.	Politika
Araho Mivantana Ny Fihetsiketsehana #Euromaidan Ao Okraina	Zon'olombelona
Madagasikara: Fihaonana politika nahazo olona be fa mihahenjana ny tady	Politika
“Nankaiza i Amarildo ?” Fanentanana Manohitra Ny Herisetran'ny Polisy Ao Amin'ireo Favela	Zon'olombelona
“Spambots” Twitter: Fomba Fiady Vaovao Mba Hampanginana Resaka	Siansa_sy_Teknolojia
